UNIQUE_ID,USER_ID,DOCUMENT_ID,PAGE_NO,GETEDITOR_VERSION,TOTAL_ANNOTATION,BROWSER_NAME_VERSION,DEVICE_NAME,CREATED_DATE,PROCESS_STAGE,ERROR_CODE,ERROR_DETAIL,ISSUE_ISBLANKPNG,BROWSER_VERSION,BROWSER_NAME
884F64F3-3BFF-7526B204-615C,7526B204-615C-USERID002,42FB6134-2601-DOC002,2,,18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-24 11:06:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entit,0,,1,134.0.0.0,Chrome
87259CCE-1F3A-77B14809-4BFA,77B14809-4BFA-USERID003,4C07B640-A277-DOC003,3,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-20 15:44:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,0,,1,133.0.0.0,Chrome
F542F01B-81D6-7AD0D302-F57E,7AD0D302-F57E-USERID001,562B7C31-22F4-DOC001,1,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-18 10:44:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,133.0.0.0,Chrome
C2710C23-3A02-7AF782A6-67B5,7AF782A6-67B5-USERID001,F7093F97-C905-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Desktop,2025-02-26 11:03:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,132.0.0.0,Chrome
616E9615-54EE-7BC6D220-7A0C,7BC6D220-7A0C-USERID002,B4F95CD8-1BE9-DOC002,2,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0",Desktop,2025-03-12 11:37:00,Doc Editor : Passing Parameter,0,,1,134.0.0.0,Edge
1BE75F22-9DE9-8053D907-3C0D,8053D907-3C0D-USERID001,883C7A09-3092-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",Desktop,2024-11-08 15:23:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,123.0.0.0,Chrome
F2CBD7E7-8CDA-80D3C283-0103,80D3C283-0103-USERID001,CF0E5110-C550-DOC001,1,,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-13 10:44:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,0,,1,133.0.0.0,Chrome
02C2D0B4-2E28-83695747-CA50,83695747-CA50-USERID001,86A6CC60-4FC8-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Desktop,2024-01-10 18:22:00,Passing Parameter,0,,1,120.0.0.0,Chrome
40687A1E-64D8-8371A11C-AF92,8371A11C-AF92-USERID001,0CDF02D0-523A-DOC001,1,,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Desktop,2025-02-06 15:23:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,132.0.0.0,Chrome
95187B31-E853-86C1ADCC-C60F,86C1ADCC-C60F-USERID001,8AD4AE07-2114-DOC001,1,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",Desktop,2024-11-08 15:23:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,125.0.0.0,Chrome
E2E77C78-5E12-87B5C1A2-C3D6,87B5C1A2-C3D6-USERID003,80503852-A4A5-DOC003,3,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",Desktop,2024-11-15 09:36:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,130.0.0.0,Chrome
740A06EC-1322-87F52575-0F72,87F52575-0F72-USERID003,CBC99566-4F29-DOC003,3,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Desktop,2024-08-20 16:29:00,Doc Editor : Passing Parameter,0,,1,127.0.0.0,Chrome
EAD359BE-3212-87F52575-0F72,87F52575-0F72-USERID003,CBC99566-4F29-DOC003,3,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Desktop,2024-08-20 16:28:00,Doc Editor : Passing Parameter,0,,1,127.0.0.0,Chrome
F6607258-5171-87F52575-0F72,87F52575-0F72-USERID003,CBC99566-4F29-DOC003,3,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Desktop,2024-08-20 22:22:00,Doc Editor : Passing Parameter,0,,1,127.0.0.0,Chrome
C5E0B930-1B07-87F52575-0F72,87F52575-0F72-USERID003,CBC99566-4F29-DOC003,3,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",Desktop,2024-08-20 17:06:00,Doc Editor : Passing Parameter,0,,1,127.0.0.0,Chrome
53CC423B-63D1-8B2FD61A-F692,8B2FD61A-F692-USERID001,80EA9A0F-3ED6-DOC001,1,,3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,Desktop,2024-11-11 09:22:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,132,Firefox
6C9EDD35-422E-8C21841C-AEBD,8C21841C-AEBD-USERID001,92793627-5D6C-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-21 12:45:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
38802770-8A3A-8C21841C-AEBD,8C21841C-AEBD-USERID001,D46F0D3B-A46C-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-03-06 11:42:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
9A004676-1DD2-91E13C46-89D5,91E13C46-89D5-USERID001,8E48ECA6-7FCA-DOC001,1,,2,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,Desktop,2024-04-22 09:04:00,Passing Parameter,0,,1,115,Firefox
6B7F8BD0-3BCB-91E13C46-89D5,91E13C46-89D5-USERID001,9A6568AC-EF00-DOC001,1,,2,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Desktop,2025-03-26 15:05:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,136,Firefox
D70B7032-C1D1-931DE170-A92C,931DE170-A92C-USERID001,47D1F2E3-291F-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-25 10:00:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: An error occurred while starting a transaction on the provider connection. See the inner exception for details. ---> ,0,,1,134.0.0.0,Chrome
627E2096-0649-934744C9-0567,934744C9-0567-USERID002,BFC39F5A-A632-DOC002,2,,4,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",Mobile,2024-05-19 14:42:00,Passing Parameter,0,,1,124.0.0.0,Chrome
FF428CDD-587F-934744C9-0567,934744C9-0567-USERID002,BFC39F5A-A632-DOC002,2,,4,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",Mobile,2024-05-19 14:38:00,Passing Parameter,0,,1,124.0.0.0,Chrome
C1D2A52E-48F5-96DB991C-058B,96DB991C-058B-USERID001,8995D2EE-F8CC-DOC001,1,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Desktop,2025-02-04 15:30:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,0,,1,132.0.0.0,Chrome
C1C19212-E882-97096E42-0965,97096E42-0965-USERID005,A438BF51-5C32-DOC005,5,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-03-05 12:21:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entit,0,,1,133.0.0.0,Chrome
A5106B36-3E9F-979F6573-4528,979F6573-4528-USERID001,95EAEFA9-A7B8-DOC001,1,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-24 15:36:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,133.0.0.0,Chrome
518D2E85-3472-9A5FA188-CF80,9A5FA188-CF80-USERID002,019E3207-4FC1-DOC002,2,,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-24 09:34:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
3E9EB505-75D6-9A5FA188-CF80,9A5FA188-CF80-USERID002,019E3207-4FC1-DOC002,2,,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-24 09:32:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
7F2B75CB-7DA2-9A5FA188-CF80,9A5FA188-CF80-USERID004,C30384D1-AFBE-DOC004,4,,10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-24 09:29:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
0B9A391B-EB07-9A5FA188-CF80,9A5FA188-CF80-USERID003,C30384D1-AFBE-DOC003,3,,15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-24 09:32:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
E2E1E81E-751F-9A5FA188-CF80,9A5FA188-CF80-USERID002,019E3207-4FC1-DOC002,2,,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-24 09:30:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
F676C751-9715-9A5FA188-CF80,9A5FA188-CF80-USERID003,C30384D1-AFBE-DOC003,3,,15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-24 09:30:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
68477875-6120-9A5FA188-CF80,9A5FA188-CF80-USERID003,C30384D1-AFBE-DOC003,3,,15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-24 09:31:00,Doc Editor : Passing Parameter,0,,1,133.0.0.0,Chrome
BFF38207-D90E-9A77DC02-4F9A,9A77DC02-4F9A-USERID001,7D671D28-E2CD-DOC001,1,,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Desktop,2025-02-13 10:19:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,135,Firefox
57C72ADC-96E5-9CF33F6D-DA60,9CF33F6D-DA60-USERID001,3638F346-56B8-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-19 10:48:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,134.0.0.0,Chrome
C0118606-A053-9EF59D7B-BBFA,9EF59D7B-BBFA-USERID001,775C6987-81FD-DOC001,1,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",Desktop,2024-06-13 11:35:00,Passing Parameter,0,,1,125.0.0.0,Chrome
86C1A5BE-2832-A2348711-C4D6,A2348711-C4D6-USERID001,E91C3A70-F5AA-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-25 12:54:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,0,,1,134.0.0.0,Chrome
CC1765CE-1BEC-A2348711-C4D6,A2348711-C4D6-USERID001,824F5305-F1FB-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-25 12:06:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,0,,1,134.0.0.0,Chrome
099468B3-C27D-A2AA43B2-2D89,A2AA43B2-2D89-USERID001,113905F7-6901-DOC001,1,,19,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Desktop,2025-03-26 15:05:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,134.0.0.0,Chrome
37BB77DB-C648-A2FE11B2-3978,A2FE11B2-3978-USERID001,C2933366-AB59-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",Desktop,2025-02-13 17:07:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entit,0,,1,109.0.0.0,Chrome
43FE1236-F42C-A3F18DCF-6F8E,A3F18DCF-6F8E-USERID002,109B75AC-B4F3-DOC002,2,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Desktop,2024-12-03 15:23:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: A connection that was expected to be kept alive was closed by the server..,0,,1,131.0.0.0,Chrome
331288D0-E150-A3F18DCF-6F8E,A3F18DCF-6F8E-USERID004,90E0334D-0B3E-DOC004,4,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Desktop,2024-03-13 11:32:00,Passing Parameter,0,,1,122.0.0.0,Chrome
CEF0AEAB-CAAC-A3F93A23-DF22,A3F93A23-DF22-USERID001,0407555F-12D4-DOC001,1,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 OPR/117.0.0.0",Desktop,2025-03-03 11:01:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,132.0.0.0,Chrome
5B8629D1-4F22-A3F93A23-DF22,A3F93A23-DF22-USERID001,568B82B9-E604-DOC001,1,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 OPR/117.0.0.0",Desktop,2025-03-12 14:26:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityCommandExecutionException: An error occurred while executing the command definition. See the inner exception for details. ---> S,0,,1,132.0.0.0,Chrome
9E2D2E54-4282-A5598537-A9E7,A5598537-A9E7-USERID001,BABE821F-248E-DOC001,1,,2,"Mozilla/5.0 (iPad; CPU OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.84 Mobile/15E148 Safari/604.1",Desktop,2025-02-20 11:53:00,Doc Editor : Passing Parameter,0,,1,Unknown,Safari
0C3238F4-D9DE-A5598537-A9E7,A5598537-A9E7-USERID001,BABE821F-248E-DOC001,1,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.84 Mobile/15E148 Safari/604.1",Mobile,2025-02-20 11:57:00,Doc Editor : Passing Parameter,0,,1,Unknown,Safari
5C678622-61FA-A783CEC6-9654,A783CEC6-9654-USERID001,7C9E31AB-CFE6-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Desktop,2024-07-15 08:33:00,Doc Editor : Passing Parameter,0,,1,126.0.0.0,Chrome
10EB4FE5-F6A1-A783CEC6-9654,A783CEC6-9654-USERID001,F8BD7F5E-E29B-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Desktop,2024-03-14 11:28:00,Passing Parameter,0,,1,122.0.0.0,Chrome
F7331D5B-B77B-A783CEC6-9654,A783CEC6-9654-USERID001,7FCE9427-766F-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",Desktop,2024-03-14 10:52:00,Passing Parameter,0,,1,122.0.0.0,Chrome
64CE52A6-3809-A783CEC6-9654,A783CEC6-9654-USERID001,7C9E31AB-CFE6-DOC001,1,,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Desktop,2024-07-15 08:34:00,Doc Editor : Passing Parameter,0,,1,126.0.0.0,Chrome
0F2EBC28-3DF0-AA591A77-6DF3,AA591A77-6DF3-USERID001,D82209DC-1C45-DOC001,1,,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",Mobile,2024-08-09 16:11:00,Doc Editor : Passing Parameter,0,,1,126.0.0.0,Chrome
985DCAEC-98F5-AA591A77-6DF3,AA591A77-6DF3-USERID001,D82209DC-1C45-DOC001,1,,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",Mobile,2024-08-09 16:15:00,Doc Editor : Passing Parameter,0,,1,126.0.0.0,Chrome
927BFAC6-EC1B-AA591A77-6DF3,AA591A77-6DF3-USERID001,D82209DC-1C45-DOC001,1,,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",Mobile,2024-08-09 16:09:00,Doc Editor : Passing Parameter,0,,1,126.0.0.0,Chrome
D061A487-51B9-AA591A77-6DF3,AA591A77-6DF3-USERID001,D82209DC-1C45-DOC001,1,,2,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36",Mobile,2024-08-09 16:08:00,Doc Editor : Passing Parameter,0,,1,126.0.0.0,Chrome
E48C5CAE-28FB-AA591A77-6DF3,AA591A77-6DF3-USERID001,D82209DC-1C45-DOC001,1,,1,None,Mobile,2024-08-09 16:37:00,Doc Editor : Passing Parameter,0,,1,126.0.0.0,Unknown
2F19F6D7-60F7-ABF6DEAA-BBE2,ABF6DEAA-BBE2-USERID002,8CEF9AD6-A5F8-DOC002,2,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",Desktop,2024-12-02 15:09:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,126.0.0.0,Chrome
18443380-8EA6-AF2E40FC-47BE,AF2E40FC-47BE-USERID001,17371F2E-DFDB-DOC001,1,,3,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-27 11:46:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,133.0.0.0,Chrome
E848B272-49EE-AF2E40FC-47BE,AF2E40FC-47BE-USERID004,070F3252-919C-DOC004,4,,4,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0,Desktop,2024-11-27 16:26:00,Doc Editor : Connection Issues during Save Processs - The underlying connection was closed: An unexpected error occurred on a receive..,0,,1,133,Firefox
B8F4963E-E6BA-B43356CD-648D,B43356CD-648D-USERID001,91000F6D-E9C1-DOC001,1,,6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Desktop,2025-02-13 10:19:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,133.0.0.0,Chrome
378FDB61-6BC8-B5824319-82CF,B5824319-82CF-USERID002,A0439FF5-D097-DOC002,2,,28,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Desktop,2025-03-04 11:01:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Core.EntityException: The underlying provider failed on Open. ---> System.Data.SqlClient.SqlException: Connection Timeout Expired.  The tim,0,,1,135,Firefox
17A95A8B-750C-B6C83537-2386,B6C83537-2386-USERID002,6A68FF0C-E1CF-DOC002,2,,9,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Desktop,2025-03-24 11:07:00,Doc Editor : Connection Issues during Save Processs - System.Web.Services.Protocols.SoapException: Server was unable to process request. ---> System.Data.Entity.Infrastructure.DbUpdateException: An error occurred while updating the entries. See the inner exception for details. ---> System.Data.Entit,0,,1,136,Firefox
B505D7BC-8E7D-B6C83537-2386,B6C83537-2386-USERID001,07B63F60-B717-DOC001,1,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Desktop,2024-04-05 15:33:00,Passing Parameter,0,,1,120.0.0.0,Chrome
3A89EF6A-CF04-B6C83537-2386,B6C83537-2386-USERID002,6FEFEAB3-BB81-DOC002,2,,3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Desktop,2024-02-05 14:25:00,Passing Parameter,0,,1,120.0.0.0,Chrome
1E031A68-332D-B6CC9581-5A1C,B6CC9581-5A1C-USERID001,CDF65D9B-686E-DOC001,1,,2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Desktop,2025-01-15 11:27:00,Doc Editor : Passing Parameter,0,,1,131.0.0.0,Chrome
64FC06FC-E5F4-B6CC9581-5A1C,B6CC9581-5A1C-USERID001,3A288E06-0109-DOC001,1,,4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Desktop,2025-01-14 16:17:00,Doc Editor : Passing Parameter,0,,1,131.0.0.0,Chrome
4EC00A6B-D0CF-B6CC9581-5A1C,B6CC9581-5A1C-USERID002,4094E6FF-3DF4-DOC002,2,,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Desktop,2025-01-14 12:15:00,Doc Editor : Passing Parameter,0,,1,131.0.0.0,Chrome
